1,16453,1,14220
1,16453,1,2723
1,16453,1,5147
1,16453,1,4223
1,16453,1,4278
1,16466,1,5235
1,16564,1,10064
1,16590,1,11569
1,16601,1,9443
1,16740,1,15998
1,16740,1,2474
1,16951,1,5761
1,17019,1,3696
1,17019,1,8571
1,17019,1,12997
1,17019,1,15956
1,17230,1,9815
1,17255,1,9223
1,17403,1,6674
1,17443,1,6828
1,17717,1,3951
1,17711,1,4275
1,17711,1,5147
1,17711,1,14220
1,17711,1,3037
1,18218,1,4275
1,18218,1,4608
1,18241,1,12603
1,18241,1,4368
1,18395,1,172
1,18375,1,13876
1,18421,1,1154
1,18421,1,4275
1,18421,1,18218
1,18421,1,1876
1,18721,1,12728
1,18656,1,17119
1,18775,1,13401
1,18855,1,65
1,18855,1,11911
1,19023,1,8591
1,19023,1,1126
1,19055,1,16453
1,19055,1,1154
1,19055,1,2723
1,19055,1,3037
1,19052,1,16926
1,19149,1,13874
1,19394,1,12057
1,19394,1,15274
1,19394,1,6268
1,19457,1,6277
1,19457,1,15341
1,19611,1,8333
1,19543,1,17443
1,19960,1,10872
1,20076,1,1648
1,20076,1,19543
1,20127,1,5145
1,20127,1,11039
1,20127,1,3696
1,20127,1,12997
1,20127,1,18241
1,20535,1,15341
1,20505,1,11829
1,20505,1,12603
1,20505,1,19250
1,20595,1,149
1,20595,1,3446
1,20595,1,4223
1,20595,1,1023
1,20595,1,6594
1,20595,1,2384
1,20595,1,2456
1,20595,1,15890
1,20595,1,15991
1,20751,1,10215
1,20787,1,18047
1,20802,1,18241
1,20802,1,4368
1,20809,1,8262
1,20809,1,17019
1,20809,1,11039
1,20809,1,19543
1,20809,1,5843
1,20809,1,20127
1,20809,1,12997
1,20809,1,9029
1,20809,1,1648
1,20809,1,15900
1,20809,1,7495
1,21012,1,19250
1,21012,1,11829
1,21012,1,15311
1,21012,1,17713
1,21012,1,12603
1,21047,1,12766
1,21091,1,1962
1,21115,1,13017
1,21142,1,19494
1,21142,1,2976
1,21142,1,6291
1,21428,1,5750
1,21428,1,18855
1,21470,1,20327
1,21656,1,18721
1,21656,1,10616
1,21656,1,12728
1,21697,1,3951
1,21697,1,17717
1,21717,1,14847
1,21757,1,12997
1,21757,1,4368
1,21757,1,18241
1,21885,1,9082
1,21910,1,11633
1,22029,1,21717
1,22029,1,14649
1,22029,1,11541
1,22114,1,8333
1,22114,1,9618
1,22128,1,2123
1,22201,1,19543
1,22213,1,8149
1,22213,1,13850
1,22250,1,19494
1,22250,1,2976
1,22250,1,6291
1,22293,1,5815
1,22420,1,5880
1,22502,1,2953
1,22509,1,7552
1,22537,1,15591
1,22468,1,149
1,22468,1,4715
1,22468,1,20595
1,22468,1,5147
1,22468,1,4223
1,22468,1,4278
1,22468,1,21885
1,22468,1,6359
1,22468,1,14220
1,22468,1,15890
1,22583,1,3506
1,22594,1,10490
1,22594,1,11541
1,23199,1,2723
1,23199,1,3037
1,23199,1,16453
1,23199,1,22468
1,23199,1,15285
1,23304,1,19611
1,23318,1,8032
1,23318,1,1051
1,23318,1,21091
1,23331,1,4715
1,23331,1,20595
1,23331,1,4278
1,23331,1,22468
1,23572,1,17495
1,23717,1,2723
1,23808,1,22172
1,24021,1,22131
1,24144,1,2632
1,24267,1,2913
1,24278,1,21178
1,24268,1,9676
1,24335,1,5750
1,24335,1,4055
1,24335,1,11541
1,24335,1,22029
1,24452,1,22157
1,24496,1,609
1,24496,1,2559
1,24590,1,3268
1,24692,1,7491
1,24743,1,2536
1,24743,1,2723
1,24743,1,3037
1,24743,1,4275
1,24743,1,16453
1,24743,1,22468
1,24743,1,23199
1,24743,1,17711
1,24788,1,11364
1,24833,1,4275
1,24833,1,15718
1,24833,1,1154
1,24833,1,4608
1,24833,1,2536
1,24944,1,17733
1,24868,1,20076
1,24868,1,1648
1,25059,1,22429
1,25071,1,21428
1,25124,1,17419
1,25124,1,20317
1,25103,1,21012
1,25338,1,13936
1,25460,1,12646
1,25587,1,19339
1,25612,1,114
1,25792,1,19494
1,25792,1,2976
1,25792,1,22250
1,25792,1,6291
1,25679,1,21428
1,25679,1,16171
1,25679,1,10067
1,25679,1,8393
1,25679,1,10591
1,25679,1,22738
1,25679,1,6350
1,25930,1,9024
1,25930,1,21047
1,25930,1,5363
1,25958,1,1857
1,25953,1,7468
1,26055,1,1128
1,26332,1,14255
1,26357,1,17419
1,26357,1,25124
1,26383,1,18375
1,26383,1,13647
1,26546,1,23484
1,26554,1,21697
1,26649,1,19494
1,26649,1,24144
1,26649,1,2632
1,26582,1,14649
1,26582,1,9951
1,26898,1,6987
1,26898,1,8044
1,26933,1,13401
1,26933,1,18775
1,26975,1,11911
1,26980,1,20945
1,27003,1,23866
1,27015,1,21012
1,27015,1,19250
1,27112,1,149
1,27112,1,1023
1,27112,1,3446
1,27112,1,4715
1,27112,1,20595
1,27112,1,14220
1,27026,1,18535
1,27026,1,4890
1,27026,1,10791
1,27112,1,5147
1,27112,1,4223
1,27112,1,15890
1,27112,1,4278
1,27026,1,19543
1,27215,1,615
1,27239,1,149
1,27239,1,10684
1,27328,1,20076
1,27328,1,22201
1,27328,1,19543
1,27328,1,5843
1,27328,1,21178
1,27328,1,24868
1,27328,1,8450
1,27328,1,1648
1,27293,1,20595
1,27293,1,4223
1,27293,1,4278
1,27293,1,14220
1,27293,1,2723
1,27293,1,3037
1,27293,1,4715
1,27293,1,16453
1,27293,1,22468
1,27293,1,6359
1,27293,1,27112
1,27439,1,17700
1,27453,1,23529
1,27648,1,149
1,27648,1,1023
1,27648,1,7064
1,27648,1,12906
1,27648,1,3446
1,27648,1,4835
1,27648,1,2330
1,27648,1,1216
1,27669,1,21428
1,27669,1,5750
1,27669,1,24335
1,27669,1,26582
1,27945,1,12124
1,27945,1,16951
1,27945,1,5761
1,27945,1,26332
1,28018,1,17019
1,28018,1,20127
1,28018,1,12997
1,28018,1,15591
1,28136,1,12081
1,28208,1,21033
1,28242,1,5306
1,28256,1,18375
1,28440,1,16509
1,28441,1,21428
1,28441,1,5750
1,28441,1,4055
1,28441,1,27669
1,28441,1,24335
1,28441,1,26582
1,28469,1,5147
1,28469,1,6624
1,28559,1,5781
1,28570,1,21470
1,28570,1,20327
1,28954,1,149
1,28954,1,1023
1,28954,1,21885
1,28954,1,8333
1,28954,1,3446
1,28954,1,4223
1,28954,1,15890
1,28954,1,27648
1,28954,1,8657
1,29047,1,12646
1,29047,1,19006
1,29047,1,146
1,29047,1,25460
1,29094,1,16423
1,29110,1,21747
1,29270,1,21886
1,29725,1,5843
1,29725,1,21468
1,29725,1,12997
1,29725,1,18241
1,29749,1,18534
1,29749,1,26597
1,29771,1,26357
1,29776,1,13017
1,29776,1,21115
1,29925,1,6806
1,29961,1,16171
1,29961,1,28441
1,29961,1,27669
1,29961,1,24335
1,29961,1,18855
1,29961,1,6350
1,29967,1,11160
1,29971,1,27685
1,30096,1,16171
1,30096,1,10067
1,30096,1,12728
1,30119,1,26577
1,30142,1,16838
1,30142,1,4903
1,30144,1,6736
1,30169,1,22579
1,30224,1,7495
1,30381,1,8170
1,30492,1,8014
1,30492,1,1668
1,30492,1,6313
1,30517,1,4715
1,30517,1,20595
1,30517,1,16453
1,30517,1,4278
1,30517,1,22468
1,30517,1,27293
1,30517,1,23318
1,30517,1,6359
1,30517,1,27112
1,30517,1,2723
1,30517,1,3037
1,30535,1,12997
1,30613,1,29109
1,30660,1,6359
1,30660,1,27112
1,30660,1,24268
1,30623,1,9021
1,30742,1,14353
1,30742,1,11019
1,30734,1,1094
1,30806,1,13265
1,30972,1,8014
1,30972,1,30492
1,30972,1,5761
1,30972,1,26332
1,31079,1,24739
1,31079,1,14813
1,31092,1,3895
1,31219,1,29915
1,31121,1,28441
1,31121,1,21428
1,31121,1,5264
1,31121,1,27669
1,31121,1,6987
1,31404,1,17327
1,31488,1,9021
1,31488,1,21773
1,31488,1,30623
1,31528,1,21497
1,31531,1,28954
1,31531,1,4715
1,31531,1,20595
1,31531,1,5147
1,31531,1,4223
1,31531,1,4278
1,31531,1,22468
1,31531,1,6359
1,31531,1,14220
1,31531,1,27112
1,31531,1,2723
1,31531,1,23331
1,31675,1,20787
1,31675,1,5761
1,31675,1,30972
1,31626,1,27293
1,31626,1,10608
1,31626,1,3037
1,31626,1,4275
1,31626,1,24743
1,31626,1,17711
1,31773,1,1507
1,31783,1,20486
1,31847,1,10608
1,31897,1,5330
1,31866,1,19026
1,31990,1,28549
1,32071,1,19313
1,32112,1,621
1,32166,1,20595
1,32166,1,4223
1,32166,1,6594
1,32166,1,27648
1,32185,1,16171
1,32185,1,8393
1,32185,1,28441
1,32185,1,28971
1,32185,1,21428
1,32185,1,27669
1,32185,1,24335
1,32185,1,18855
1,32185,1,6350
1,32357,1,31940
1,32361,1,25338
1,32361,1,21386
1,32361,1,32166
1,32400,1,11096
1,32452,1,21470
1,32452,1,20327
1,32452,1,4364
1,32510,1,12993
1,32578,1,28223
1,32717,1,24930
1,32664,1,17077
1,32762,1,2803
1,32835,1,19278
1,32846,1,8762
1,32846,1,2161
1,32728,1,19023
1,32891,1,17019
1,32954,1,6398
1,32891,1,19543
1,32891,1,20127
1,32891,1,31985
1,32891,1,12997
1,32891,1,25103
1,32891,1,24349
1,33027,1,21423
1,33030,1,28954
1,33030,1,4715
1,33030,1,20595
1,33030,1,5147
1,33030,1,4223
1,33030,1,4278
1,33030,1,22468
1,33030,1,6359
1,33030,1,32166
1,33030,1,14220
1,33030,1,27112
1,33030,1,2723
1,33030,1,23331
1,33053,1,4476
1,33145,1,29547
1,33269,1,4278
1,33269,1,2384
1,33504,1,21091
1,33556,1,4368
1,33556,1,5145
1,33556,1,20127
1,33556,1,21757
1,33579,1,27184
1,33605,1,17355
1,33606,1,21470
1,33606,1,4364
1,33584,1,13719
1,33812,1,4715
1,33812,1,4278
1,33912,1,13551
1,34007,1,7064
1,34007,1,6594
1,34002,1,9021
1,34002,1,9720
1,34073,1,3794
1,34147,1,9676
1,34147,1,2384
1,34147,1,24268
1,34059,1,14649
1,34059,1,4055
1,34059,1,11541
1,34059,1,22594
1,34059,1,22029
1,34059,1,9951
1,34193,1,29961
1,34193,1,32185
1,34193,1,5264
1,34193,1,25679
1,34193,1,12906
1,34193,1,6987
1,34193,1,4835
1,34193,1,1216
1,34203,1,13647
1,34203,1,1126
1,34580,1,17403
1,34580,1,11091
1,34604,1,12002
1,34648,1,23718
1,34648,1,24590
1,34546,1,19023
1,34802,1,7892
1,34803,1,20714
1,34803,1,23992
1,34894,1,22684
1,34997,1,2825
1,35277,1,31121
1,35277,1,6987
1,35221,1,10608
1,35221,1,30623
1,35221,1,10918
1,35221,1,2536
1,35221,1,2723
1,35221,1,28469
1,35221,1,3037
1,35221,1,4275
1,35221,1,31488
1,35221,1,23717
1,35221,1,7440
1,35309,1,32737
1,35302,1,8750
1,35318,1,18342
1,35395,1,5604
1,35390,1,24833
1,35399,1,29961
1,35399,1,1023
1,35399,1,34193
1,35399,1,25679
1,35399,1,12906
1,35399,1,3446
1,35399,1,4269
1,35399,1,1216
1,35629,1,35398
1,35640,1,20327
1,35640,1,4364
1,35702,1,18855
1,35749,1,27685
1,35997,1,13163
1,35991,1,16171
1,35991,1,32185
1,35991,1,625
1,35991,1,21118
1,35991,1,1216
1,36034,1,4313
1,36052,1,31827
1,36098,1,24846
1,36098,1,26851
1,36177,1,20545
1,36268,1,9697
1,36268,1,35489
1,36296,1,29094
1,36296,1,24937
1,36296,1,11364
1,36390,1,17700
1,36320,1,5843
1,36320,1,15956
1,36517,1,31092
1,36458,1,172
1,36458,1,8571
1,36458,1,11039
1,36458,1,5843
1,36458,1,20344
1,36458,1,20505
1,36458,1,12997
1,36458,1,18241
1,36458,1,24349
1,36680,1,13163
1,36685,1,32507
1,36749,1,17019
1,36749,1,20127
1,36749,1,12997
1,36776,1,3982
1,36776,1,33050
1,36781,1,25460
1,36769,1,14847
1,37089,1,18855
1,37166,1,3887
1,37218,1,17098
1,37334,1,9021
1,37334,1,1962
1,37378,1,16601
1,37378,1,3951
1,37383,1,26980
1,37726,1,3353
1,37813,1,36458
1,37813,1,29725
1,37813,1,9029
1,37722,1,34546
1,37722,1,35997
1,37722,1,36680
1,37722,1,6268
1,37722,1,12057
1,37722,1,32728
1,37722,1,13647
1,37722,1,34203
1,37722,1,31866
1,37722,1,32046
1,37834,1,32185
1,37834,1,28124
1,37834,1,6987
1,37834,1,31121
1,37891,1,10327
1,38026,1,31187
1,38008,1,7791
1,38056,1,9510
1,38035,1,16171
1,38035,1,32185
1,38035,1,25679
1,38035,1,29961
1,38035,1,27669
1,38035,1,6350
1,38088,1,9123
1,38097,1,16054
1,38187,1,9602
1,38187,1,10608
1,38187,1,3037
1,38187,1,24743
1,38187,1,17711
1,38187,1,35221
1,38323,1,9443
1,38396,1,17997
1,38406,1,11096
1,38507,1,21012
1,38507,1,27015
1,38507,1,20505
1,38520,1,15203
1,38667,1,7064
1,38761,1,19494
1,38761,1,24144
1,38761,1,26649
1,38781,1,3701
1,38799,1,2723
1,38867,1,5896
1,38861,1,27293
1,38861,1,30517
1,38867,1,36680
1,38861,1,2723
1,38861,1,3037
1,38861,1,4275
1,38861,1,33030
1,38861,1,16453
1,38861,1,22468
1,38861,1,31531
1,38861,1,6359
1,38861,1,17711
1,38861,1,32166
1,38861,1,27112
1,38861,1,33269
1,38907,1,7515
1,38907,1,8156
1,38897,1,12536
1,38897,1,2632
1,38945,1,35302
1,38997,1,27237
1,39002,1,30381
1,39041,1,36458
1,39041,1,8262
1,39041,1,36749
1,39041,1,17019
1,39041,1,28018
1,39041,1,20127
1,39041,1,32891
1,39041,1,12997
1,39041,1,9029
1,39041,1,1648
1,39041,1,16087
1,39106,1,8156
1,39284,1,20457
1,39342,1,28292
1,39342,1,16711
1,39379,1,15970
1,39356,1,11911
1,39395,1,30948
1,39406,1,17176
1,39432,1,24324
1,39728,1,35018
1,39748,1,32299
1,39833,1,28483
1,39757,1,4275
1,39757,1,6419
1,39757,1,24833
1,39757,1,31847
1,39757,1,19120
1,39974,1,8393
1,39974,1,28441
1,39974,1,26582
1,39974,1,34059
1,39974,1,21428
1,39974,1,5750
1,39974,1,27669
1,39974,1,38859
1,39974,1,22738
1,39974,1,24335
1,39974,1,18855
1,40031,1,17176
1,40161,1,13830
1,40173,1,16451
1,40173,1,9021
1,40143,1,1154
1,40143,1,4608
1,40143,1,19055
1,40143,1,3037
1,40143,1,4275
1,40143,1,38799
1,40143,1,38861
1,40143,1,24743
1,40143,1,23199
1,40143,1,15718
1,40143,1,16453
1,40143,1,17711
1,40143,1,35221
1,40233,1,4528
1,40215,1,32430
1,40326,1,33579
1,40326,1,27184
1,40326,1,23375
1,40326,1,37160
1,40326,1,36031
1,40409,1,12906
1,40409,1,16261
1,40412,1,40326
1,40412,1,9961
1,40427,1,29322
1,40483,1,16152
1,40539,1,37782
1,40650,1,8021
1,40747,1,25668
1,40917,1,38799
1,40917,1,30848
1,40917,1,31488
1,40917,1,30623
1,40917,1,35221
1,40917,1,11958
1,41000,1,26164
1,41052,1,37089
1,41052,1,18855
1,41052,1,39974
1,41153,1,24335
1,41185,1,625
1,41172,1,16171
1,41172,1,2796
1,41172,1,25679
1,41243,1,149
1,41172,1,1216
1,41172,1,29961
1,41243,1,12906
1,41243,1,3446
1,41243,1,4835
1,41243,1,9676
1,41243,1,1023
1,41172,1,2456
1,41172,1,28124
1,41172,1,32185
1,41172,1,38035
1,41243,1,41172
1,41243,1,35399
1,41172,1,7064
1,41172,1,12906
1,41172,1,4835
1,41243,1,27648
1,41172,1,31121
1,41172,1,14254
1,41172,1,1023
1,41172,1,35277
1,41245,1,27945
1,41245,1,25517
1,41245,1,16951
1,41322,1,22594
1,41503,1,37237
1,41503,1,38691
1,41503,1,37378
1,41503,1,5887
1,41503,1,17717
1,41503,1,21697
1,41503,1,3951
1,41532,1,39342
1,41642,1,24109
1,41749,1,21627
1,41749,1,40215
1,41817,1,39158
1,41752,1,16451
1,41752,1,4912
1,41752,1,2456
1,41893,1,36798
1,41930,1,21771
1,41930,1,146
1,41942,1,40248
1,41942,1,33579
1,41942,1,27184
1,41942,1,37160
1,42139,1,34059
1,42141,1,42065
1,42090,1,4368
1,42289,1,35916
1,42333,1,31187
1,42339,1,31626
1,42339,1,17711
1,42375,1,26178
1,42370,1,65
1,42370,1,28441
1,42370,1,26582
1,42370,1,34059
1,42370,1,21428
1,42370,1,5750
1,42370,1,27669
1,42370,1,22738
1,42370,1,24335
1,42370,1,18855
1,42370,1,39974
1,42567,1,35429
1,42653,1,22066
1,42600,1,14220
1,42600,1,5147
1,42600,1,27239
1,42711,1,1154
1,42711,1,39807
1,42711,1,4275
1,42711,1,24743
1,42751,1,40412
1,42751,1,40326
1,42751,1,32507
1,42751,1,41942
1,42770,1,12042
1,42983,1,42770
1,42991,1,25124
1,42991,1,42893
1,42978,1,10850
1,42978,1,149
1,42978,1,34193
1,42978,1,3446
1,42978,1,28954
1,42978,1,20595
1,42978,1,4223
1,42978,1,4912
1,42978,1,40173
1,42978,1,1023
1,42978,1,41172
1,42978,1,41243
1,42978,1,35399
1,42978,1,27648
1,43054,1,31940
1,43080,1,18518
1,43080,1,22566
1,43080,1,39284
1,43080,1,39757
1,43091,1,42468
1,43136,1,22984
1,43149,1,21428
1,43149,1,27669
1,43149,1,24335
1,43149,1,18855
1,43149,1,28849
1,43165,1,33813
1,43165,1,35221
1,43172,1,27765
1,43185,1,3706
1,43180,1,25239
1,43180,1,22738
1,43251,1,39728
1,43251,1,35018
1,43257,1,38859
1,43274,1,12536
1,43274,1,38897
1,43274,1,2632
1,43348,1,12646
1,43348,1,146
1,43348,1,25460
1,43449,1,31187
1,43496,1,8603
1,43501,1,30716
1,43565,1,7348
1,43574,1,8382
1,43574,1,26975
1,43574,1,39356
1,43624,1,36395
1,43624,1,42893
1,43624,1,42991
1,43683,1,17795
1,43707,1,5896
1,43707,1,12057
1,43735,1,29771
1,43735,1,42991
1,43735,1,43624
1,43735,1,35640
1,43735,1,20327
1,43736,1,32166
1,43744,1,43165
1,43796,1,29334
1,43831,1,7791
1,43861,1,65
1,43861,1,41322
1,43861,1,26582
1,43861,1,34059
1,43861,1,9951
1,43861,1,5750
1,43861,1,24335
1,44005,1,149
1,44005,1,42978
1,44005,1,3446
1,44005,1,28954
1,44005,1,20595
1,44005,1,4223
1,44005,1,4278
1,44005,1,21885
1,44005,1,14220
1,44005,1,4715
1,44005,1,5147
1,44005,1,41172
1,44005,1,41243
1,44005,1,35399
1,44005,1,15890
1,44005,1,27648
1,44051,1,9679
1,44145,1,34659
1,44147,1,23734
1,44225,1,9025
1,44231,1,39002
1,44248,1,5535
1,44174,1,149
1,44174,1,4912
1,44174,1,25668
1,44287,1,12112
1,44370,1,33724
1,44403,1,6594
1,44434,1,26206
1,44434,1,11282
1,44438,1,18265
1,44387,1,20048
1,44387,1,19173
1,44387,1,42732
1,44387,1,6796
1,44387,1,42438
1,44387,1,13647
1,44387,1,34203
1,44387,1,32857
1,44495,1,9025
1,44575,1,20115
1,44578,1,7995
1,44608,1,14376
1,44659,1,14166
1,44630,1,7439
1,44815,1,23992
1,44815,1,20714
1,44815,1,24626
1,44850,1,16740
1,44850,1,35749
1,44850,1,27685
1,44884,1,6912
1,44895,1,29275
1,44914,1,35997
1,44854,1,65
1,44854,1,22594
1,44920,1,41334
1,44920,1,7791
1,44960,1,28007
1,44960,1,32736
1,44926,1,18683
1,45050,1,8170
1,45154,1,31940
1,45154,1,43054
1,45226,1,12536
1,45226,1,44820
1,45226,1,24144
1,45226,1,38897
1,45226,1,43274
1,45226,1,2632
1,45183,1,40821
1,45308,1,2474
1,45342,1,42978
1,45342,1,14220
1,45342,1,5147
1,45342,1,6759
1,45310,1,20595
1,45310,1,2723
1,45310,1,40483
1,45310,1,21386
1,45310,1,22468
1,45310,1,31531
1,45310,1,40034
1,45396,1,44815
1,45396,1,24626
1,45396,1,20714
1,45396,1,23992
1,45390,1,65
1,45390,1,44854
1,45563,1,12124
1,45563,1,23194
1,45626,1,8983
1,45626,1,2679
1,45626,1,7190
1,45599,1,11829
1,45637,1,5521
1,45696,1,146
1,45696,1,12646
1,45708,1,17700
1,45721,1,2009
1,45759,1,39308
1,45750,1,42978
1,45750,1,28954
1,45750,1,20595
1,45750,1,4223
1,45750,1,4278
1,45750,1,21885
1,45750,1,14220
1,45750,1,2723
1,45750,1,23331
1,45750,1,4715
1,45750,1,5147
1,45750,1,22468
1,45750,1,6359
1,45750,1,41243
1,45750,1,27112
1,45750,1,44005
1,45815,1,19070
1,45840,1,8653
1,45840,1,38520
1,45840,1,15203
1,45983,1,36931
1,45983,1,38349
1,45983,1,5581
1,45983,1,19543
1,46105,1,1051
1,46105,1,6594
1,46128,1,19500
1,46128,1,15781
1,46059,1,19250
1,46059,1,29749
1,46201,1,6625
1,46292,1,25046
1,46399,1,18505
1,46436,1,16065
1,46474,1,6291
1,46479,1,36458
1,46515,1,12766
1,46609,1,27852
1,46624,1,3794
1,46624,1,34073
1,46623,1,24550
1,46627,1,10850
1,46627,1,34193
1,46627,1,41052
1,46627,1,12906
1,46627,1,22556
1,46627,1,1216
1,46627,1,29961
1,46845,1,8170
1,46903,1,13584
1,46942,1,2864
1,46943,1,46627
1,46943,1,40409
1,46957,1,3781
1,46984,1,46008
1,47111,1,20689
1,47111,1,29900
1,47067,1,33627
1,47191,1,38667
1,47191,1,7064
1,47260,1,19494
1,47260,1,44820
1,47260,1,2976
1,47260,1,25792
1,47260,1,22250
1,47260,1,45226
1,47260,1,6291
1,47260,1,21142
1,47260,1,24144
1,47260,1,38761
1,47260,1,26649
1,47329,1,15060
1,47347,1,2384
1,47347,1,47191
1,47347,1,6594
1,47347,1,41243
1,47541,1,38867
1,47549,1,24932
1,47611,1,6005
1,47611,1,9090
1,47590,1,26582
1,47590,1,34059
1,47590,1,5750
1,47590,1,24335
1,47755,1,42116
1,47802,1,18855
1,47804,1,24109
1,47882,1,8170
1,47905,1,17439
1,47894,1,44669
1,48095,1,23064
1,48121,1,39002
1,48121,1,8044
1,48121,1,12728
1,48166,1,20906
1,48170,1,32728
1,48170,1,44387
1,48228,1,4528
1,48298,1,41848
1,48369,1,36395
1,48369,1,42893
1,48267,1,47067
1,48267,1,33627
1,48442,1,33211
1,48442,1,40326
1,48442,1,1998
1,48404,1,172
1,48404,1,16662
1,48404,1,4210
1,48404,1,38349
1,48404,1,13524
1,48404,1,11039
1,48404,1,39342
1,48404,1,13152
1,48404,1,18241
1,48404,1,24349
1,48633,1,36006
1,48627,1,27112
1,48696,1,39158
1,48765,1,31940
1,48765,1,43054
1,48702,1,8992
1,48784,1,4275
1,48907,1,9699
1,48784,1,5228
1,48900,1,16261
1,48942,1,8173
1,48970,1,45154
1,48977,1,47802
1,49053,1,12728
1,49083,1,25517
1,49083,1,439
1,49083,1,45563
1,49083,1,1197
1,49083,1,22814
1,49093,1,38861
1,49093,1,33504
1,49081,1,41246
1,49081,1,5896
1,49081,1,42732
1,49081,1,44387
1,49081,1,12057
1,49115,1,26189
1,49243,1,20906
1,49251,1,2924
1,49290,1,19636
1,49265,1,149
1,49265,1,34147
1,49265,1,42978
1,49265,1,28954
1,49265,1,20595
1,49265,1,4223
1,49265,1,4278
1,49265,1,2384
1,49265,1,47347
1,49265,1,14220
1,49265,1,4715
1,49265,1,5147
1,49265,1,22468
1,49265,1,6359
1,49265,1,32166
1,49265,1,41243
1,49265,1,35399
1,49265,1,27112
1,49265,1,15890
1,49265,1,44005
1,49265,1,33269
1,49265,1,27648
1,49319,1,23093
1,49319,1,24496
1,49319,1,6796
1,49319,1,13647
1,49383,1,48436
1,49383,1,15268
1,49383,1,43080
1,49445,1,40089
1,49533,1,4890
1,49533,1,27026
1,49492,1,24142
1,49572,1,25386
1,49605,1,46623
1,49543,1,20595
1,49543,1,45750
1,49543,1,4278
1,49543,1,27293
1,49543,1,30517
1,49543,1,2723
1,49543,1,3037
1,49543,1,49265
1,49543,1,33030
1,49543,1,4715
1,49543,1,16453
1,49543,1,22468
1,49543,1,31531
1,49543,1,6359
1,49543,1,27112
1,49543,1,44005
1,49647,1,20543
1,49722,1,26582
1,49722,1,34059
1,49722,1,9951
1,49722,1,5750
1,49646,1,10850
1,49646,1,149
1,49646,1,34193
1,49646,1,3446
1,49646,1,9021
1,49646,1,28954
1,49646,1,20595
1,49646,1,4223
1,49646,1,4912
1,49646,1,21885
1,49646,1,46627
1,49646,1,2456
1,49646,1,48900
1,49646,1,41752
1,49646,1,40173
1,49646,1,1023
1,49646,1,41172
1,49646,1,35399
1,49646,1,15890
1,49646,1,27648
1,49843,1,37378
1,49843,1,5887
